time,power,irradiance,rh,slp,temp,vis,wind_speed,wind_direction
2022-03-25 01:00:00,0.0,2.8667,99.821,1006.55913,16.819,0.32104,2.5442,97.615
2022-03-25 02:00:00,0.0,2.6462,99.832,1006.26913,16.93,0.22803,2.3027,100.16
2022-03-25 03:00:00,0.0,2.7563,99.832,1005.91913,16.886,0.1945,2.8504,102.08
2022-03-25 04:00:00,0.0,2.646,99.832,1005.88913,16.964,0.25307,1.6521,107.13
2022-03-25 05:00:00,0.0,2.6462,99.81,1006.00913,17.098,0.40286,2.1261,104.11
2022-03-25 06:00:00,0.0,2.7563,99.843,1006.06913,17.4,0.22043,1.4397,91.146
2022-03-25 07:00:00,0.0,7.8271,99.788,1006.19913,17.389,0.19897,1.3324,138.2
2022-03-25 08:00:00,192.25,17.639,99.843,1006.25913,17.947,2.8688,1.2341,71.257
2022-03-25 09:00:00,650.5,17.418,99.865,1006.27913,18.517,4.3675,0.71093,29.723
2022-03-25 10:00:00,1039.0,30.867,99.853,1006.23913,19.388,8.311,0.49183,182.13
2022-03-25 11:00:00,1289.5,79.37,99.829,1006.05913,20.901,0.61516,0.63036,166.19
2022-03-25 12:00:00,4985.5,134.69,99.867,1005.77913,22.495,3.967,2.9459,177.61
2022-03-25 13:00:00,2582.0,85.195,99.844,1005.54913,22.919,7.6138,2.1793,199.13
2022-03-25 14:00:00,4123.5,102.38,99.867,1005.16913,23.568,13.924,6.8776,185.8
2022-03-25 15:00:00,4410.25,19.505,95.061,1004.98913,24.399,15.994,2.8473,192.59
2022-03-25 16:00:00,3556.75,55.983,99.853,1004.85913,24.364,9.6631,1.4594,277.23
2022-03-25 17:00:00,2300.5,35.597,92.252,1004.91913,24.772,15.626,0.61241,242.45
2022-03-25 18:00:00,865.5,15.65,92.165,1004.87913,24.662,15.06,0.9611,188.71
2022-03-25 19:00:00,74.5,3.5269,91.498,1004.93913,24.731,15.992,1.6317,249.34
2022-03-25 20:00:00,0.0,3.7474,91.811,1005.16913,24.642,15.992,1.2383,233.2
2022-03-25 21:00:00,0.0,3.8576,90.917,1005.43913,24.844,15.992,2.3984,268.8
2022-03-25 22:00:00,0.0,3.9679,90.616,1005.55913,24.709,15.815,1.6496,205.05
2022-03-25 23:00:00,0.0,3.7475,91.429,1005.65913,24.708,15.976,1.283,279.97
2022-03-26 00:00:00,0.0,3.968,91.954,1005.63913,24.641,14.845,1.692,194.18
2022-03-26 01:00:00,0.0,3.9677,90.669,1005.32913,24.619,13.647,2.3514,194.48
2022-03-26 02:00:00,0.0,4.2984,89.552,1005.21913,24.731,15.99,1.2651,215.52
2022-03-26 03:00:00,0.0,5.2905,93.821,1005.10913,24.284,13.151,1.3769,184.51
2022-03-26 04:00:00,0.0,5.8418,94.481,1005.02913,24.049,12.837,0.84937,249.06
2022-03-26 05:00:00,0.0,6.2826,94.929,1005.08913,24.105,11.292,0.83149,215.09
2022-03-26 06:00:00,0.0,6.2825,95.309,1005.39913,24.039,9.4227,1.4574,140.79
2022-03-26 07:00:00,0.0,10.25,96.147,1005.67913,24.117,11.293,0.90302,211.18
2022-03-26 08:00:00,1103.5,70.21,96.595,1005.90913,24.352,12.274,1.6585,188.18
2022-03-26 09:00:00,3379.75,111.66,91.597,1006.04913,24.987,14.295,0.86277,205.79
2022-03-26 10:00:00,9233.5,157.59,85.343,1006.15913,26.323,15.64,1.1398,193.91
2022-03-26 11:00:00,10112.5,247.71,81.366,1005.90913,26.818,15.993,2.6504,256.19
2022-03-26 12:00:00,11095.75,157.68,84.203,1005.71913,26.582,15.993,1.0145,15.316
2022-03-26 13:00:00,7956.0,171.57,83.624,1005.47913,26.707,15.994,1.1531,145.49
2022-03-26 14:00:00,10007.0,398.35,81.175,1005.11913,27.085,15.993,1.7475,205.41
2022-03-26 15:00:00,13885.75,161.95,81.24,1004.69913,27.173,14.679,1.5262,254.21
2022-03-26 16:00:00,7904.0,199.42,85.131,1004.72913,26.36,15.976,1.5419,3.7192
2022-03-26 17:00:00,5680.0,73.714,85.035,1004.69913,26.173,15.437,3.0304,261.9
2022-03-26 18:00:00,1017.5,17.962,88.334,1004.89913,25.448,14.373,2.6684,274.27
2022-03-26 19:00:00,147.5,4.4081,89.292,1005.16913,25.332,11.994,1.9401,233.31
2022-03-26 20:00:00,0.0,5.2898,92.571,1005.43913,24.899,9.9695,0.50292,185.39
2022-03-26 21:00:00,0.0,5.2904,94.1,1005.58913,24.596,10.407,0.90524,162.13
2022-03-26 22:00:00,0.0,5.1803,92.289,1005.75913,24.864,12.266,1.0416,229.98
2022-03-26 23:00:00,0.0,5.0698,91.731,1005.79913,24.842,14.235,0.58114,235.81
2022-03-27 00:00:00,0.0,4.9597,93.542,1005.79913,24.596,11.836,0.85384,38.105
2022-03-27 01:00:00,0.0,5.9519,94.962,1005.68913,24.362,7.3265,1.5736,14.306
2022-03-27 02:00:00,0.0,4.7395,95.7,1005.68913,23.166,5.516,2.7895,6.0037
2022-03-27 03:00:00,0.0,3.9677,89.028,1005.55913,21.837,15.986,4.2983,357.52
2022-03-27 04:00:00,0.0,3.9682,84.949,1005.43913,20.988,15.986,3.1427,358.85
2022-03-27 05:00:00,0.0,4.2991,83.111,1005.66913,20.847,15.987,4.6406,342.63
2022-03-27 06:00:00,0.0,4.0786,87.065,1005.87913,20.629,15.984,3.1701,345.19
2022-03-27 07:00:00,114.25,26.128,85.67,1006.06913,20.519,15.985,2.8504,3.7025
2022-03-27 08:00:00,1906.75,68.787,79.773,1006.21913,21.52,15.988,2.6446,1.7174
2022-03-27 09:00:00,3874.5,112.43,74.084,1006.43913,22.104,15.989,1.8977,348.12
2022-03-27 10:00:00,3166.25,88.943,80.142,1006.98913,20.886,15.986,2.2061,31.627
2022-03-27 11:00:00,4623.75,96.778,82.715,1007.06913,20.844,15.987,1.3859,112.43
2022-03-27 12:00:00,4968.5,79.478,89.355,1007.01913,20.151,9.368,1.6049,92.602
2022-03-27 13:00:00,3623.5,66.912,93.761,1007.01913,19.259,12.83,0.43813,106.63
2022-03-27 14:00:00,5481.5,200.29,89.622,1006.58913,20.091,15.988,2.3719,132.31
2022-03-27 15:00:00,6231.75,102.84,90.595,1006.22913,19.816,15.341,2.3448,120.05
2022-03-27 16:00:00,3617.0,48.171,92.53,1006.06913,19.291,13.668,1.5804,114.5
2022-03-27 17:00:00,1111.5,24.695,93.986,1006.30913,18.998,11.037,1.7505,136.87
2022-03-27 18:00:00,348.5,8.82,96.915,1006.61913,18.831,1.5332,4.0845,347.88
2022-03-27 19:00:00,12.5,5.0712,94.925,1006.70913,17.948,12.543,2.3094,352.73
2022-03-27 20:00:00,0.0,5.072,93.885,1006.96913,18.059,13.705,1.0731,10.901
2022-03-27 21:00:00,0.0,4.9616,92.578,1007.30913,17.948,6.2186,0.99933,90.719
2022-03-27 22:00:00,0.0,4.7411,95.014,1007.52913,17.322,10.343,3.8185,355.95
2022-03-27 23:00:00,0.0,4.6312,91.574,1007.79913,16.809,12.016,5.0728,352.99
2022-03-28 00:00:00,0.0,3.4187,92.63,1007.77913,15.728,12.717,2.162,356.82
2022-03-28 01:00:00,0.0,3.1982,90.681,1007.62913,15.677,15.978,4.6822,343.3
2022-03-28 02:00:00,0.0,3.8599,90.055,1007.39913,16.202,15.978,2.1108,337.64
2022-03-28 03:00:00,0.0,4.3009,94.448,1007.35913,15.967,15.976,4.197,340.98
2022-03-28 04:00:00,0.0,5.0729,96.629,1007.31913,15.509,15.976,3.6648,337.48
2022-03-28 05:00:00,0.0,3.9703,97.479,1007.39913,15.263,0.30767,2.4507,342.02
2022-03-28 06:00:00,0.0,3.9704,98.295,1007.51913,14.503,7.7031,3.3317,356.82
2022-03-28 07:00:00,0.0,7.3894,98.463,1008.02913,14.369,3.1944,2.0415,353.77
2022-03-28 08:00:00,347.0,24.043,98.899,1008.30913,14.592,13.564,4.3893,345.86
2022-03-28 09:00:00,2206.5,60.552,98.228,1008.30913,14.458,15.976,3.7431,342.13
2022-03-28 10:00:00,4001.000000000001,75.766,94.393,1008.49913,15.028,15.976,2.7838,351.29
2022-03-28 11:00:00,4243.5,106.32,95.109,1008.38913,15.419,8.6632,2.5848,2.4341
2022-03-28 12:00:00,6913.0,197.85,94.192,1008.18913,15.856,15.976,2.6922,20.67
2022-03-28 13:00:00,5826.5,80.509,95.589,1008.20913,15.833,12.485,2.4641,336.77
2022-03-28 14:00:00,3355.5,22.608,94.076,1007.89913,16.009,13.69,1.9162,24.264
2022-03-28 15:00:00,1700.25,23.71,95.578,1007.54913,15.8,15.978,4.8164,30.774
2022-03-28 16:00:00,560.25,16.653,96.987,1007.72913,15.542,9.7548,1.0688,84.465
2022-03-28 17:00:00,552.0,19.189,98.138,1007.86913,15.431,5.8253,2.4127,17.645
2022-03-28 18:00:00,240.25,11.028,99.111,1007.83913,15.364,7.4155,2.3679,94.581
2022-03-28 19:00:00,9.25,5.1833,99.748,1007.83913,15.263,15.976,3.0074,14.334
2022-03-28 20:00:00,0.0,5.2937,99.815,1007.85913,15.453,8.7911,1.5428,36.064
2022-03-28 21:00:00,0.0,4.8525,99.815,1008.23913,15.308,15.976,3.0186,37.33
2022-03-28 22:00:00,0.0,4.7423,99.815,1008.47913,15.52,15.976,3.2064,98.178
2022-03-28 23:00:00,0.0,4.4113,99.815,1008.65913,15.654,15.976,5.2949,101.67
2022-03-29 00:00:00,0.0,4.7422,98.709,1008.53913,15.576,15.976,3.1416,99.802
2022-03-29 01:00:00,0.0,4.5217,93.175,1008.54913,15.542,15.976,3.3495,89.312
2022-03-29 02:00:00,0.0,4.4115,91.106,1008.42913,15.542,15.976,1.8112,93.773
2022-03-29 03:00:00,0.0,4.632,92.839,1008.22913,15.665,15.976,1.7307,88.382
2022-03-29 04:00:00,0.0,4.3011,90.849,1008.03913,15.788,15.976,2.2673,77.645
2022-03-29 05:00:00,0.0,4.7421,90.693,1007.87913,15.688,15.979,3.7565,111.99
2022-03-29 06:00:00,0.0,4.4113,91.084,1008.12913,15.8,15.976,2.6318,74.172
2022-03-29 07:00:00,69.75,10.697,88.088,1008.22913,15.99,15.98,3.1282,86.734
2022-03-29 08:00:00,667.0,63.191,87.716,1008.50913,16.29,15.981,2.862,78.37
2022-03-29 09:00:00,3948.0,178.86,84.743,1008.48913,17.077,15.984,2.8527,108.54
2022-03-29 10:00:00,11204.25,212.0,76.135,1008.23913,19.323,15.989,1.3459,83.727
2022-03-29 11:00:00,7499.5,166.67,79.989,1008.24913,18.341,15.986,1.7055,98.813
2022-03-29 12:00:00,5163.0,130.98,85.4,1008.19913,17.701,15.984,2.8437,82.044
2022-03-29 13:00:00,8751.25,168.67,77.845,1007.80913,19.759,15.987,0.97921,26.105
2022-03-29 14:00:00,12959.25,129.52,71.942,1007.30913,21.247,15.992,1.444,19.265
2022-03-29 15:00:00,6910.5,203.24,78.968,1007.06913,19.768,15.986,1.4439,85.599
2022-03-29 16:00:00,7737.75,93.793,83.796,1007.00913,18.919,15.986,1.2986,95.72
2022-03-29 17:00:00,2980.0,58.752,88.501,1007.07913,18.222,15.983,1.9023,123.89
2022-03-29 18:00:00,1455.75,18.962,90.174,1007.06913,17.881,15.984,1.395,90.103
2022-03-29 19:00:00,200.5,4.4099,91.18,1007.36913,17.814,15.984,1.5381,79.145
2022-03-29 20:00:00,0.0,4.6303,92.063,1007.46913,17.802,15.3,2.457,102.11
2022-03-29 21:00:00,0.0,4.6307,93.874,1007.72913,17.948,13.059,1.784,98.971
2022-03-29 22:00:00,0.0,5.0716,94.098,1008.08913,17.881,13.719,0.7467,96.024
2022-03-29 23:00:00,0.0,5.0715,94.601,1007.97913,18.171,13.305,3.2551,103.85
2022-03-30 00:00:00,0.0,4.9613,93.796,1007.94913,18.171,13.778,0.98368,79.348
2022-03-30 01:00:00,0.0,5.0713,93.226,1007.82913,18.283,13.654,2.0031,23.012
2022-03-30 02:00:00,0.0,5.4023,94.366,1007.66913,18.149,9.9624,1.1402,76.7
2022-03-30 03:00:00,0.0,5.182,95.439,1007.40913,17.914,12.069,2.8571,350.35
2022-03-30 04:00:00,0.0,5.7333,89.437,1007.21913,18.44,15.984,2.2826,13.918
2022-03-30 05:00:00,0.0,5.9533,84.205,1007.19913,19.077,15.984,2.5129,355.38
2022-03-30 06:00:00,0.0,6.0633,83.11,1007.37913,19.289,15.984,2.2669,25.667
2022-03-30 07:00:00,237.75,28.222,80.651,1007.48913,19.636,15.985,2.0188,40.659
2022-03-30 08:00:00,1553.75,81.804,78.426,1007.79913,20.306,15.986,3.2193,18.731
2022-03-30 09:00:00,5371.25,118.17,71.72,1007.88913,22.007,15.99,1.8687,41.833
2022-03-30 10:00:00,9557.5,94.013,70.152,1007.90913,22.709,15.991,1.3836,54.172
2022-03-30 11:00:00,10924.5,392.89,69.649,1007.93913,23.067,15.995,1.9044,88.988
2022-03-30 12:00:00,17610.75,508.57,76.286,1007.58913,22.598,15.994,1.1889,89.613
2022-03-30 13:00:00,19581.25,521.44,69.858,1007.32913,23.366,15.994,2.3554,65.177
2022-03-30 14:00:00,18777.75,433.45,70.092,1006.83913,23.947,15.994,1.028,104.7
2022-03-30 15:00:00,13534.5,212.75,72.25,1006.68913,23.02,15.994,1.8079,101.75
2022-03-30 16:00:00,6725.25,99.286,76.735,1006.63913,21.716,15.995,1.3208,131.76
2022-03-30 17:00:00,5867.5,94.225,75.817,1006.72913,22.015,15.992,1.7971,100.14
2022-03-30 18:00:00,2179.75,41.224,80.4,1006.86913,21.199,15.986,1.8574,77.679
2022-03-30 19:00:00,535.5,4.4089,85.554,1006.98913,20.586,15.986,2.5705,110.88
2022-03-30 20:00:00,0.0,5.1808,78.482,1007.30913,21.348,15.986,2.5125,59.995
2022-03-30 21:00:00,0.0,6.0628,76.213,1007.42913,21.639,15.986,1.0573,81.536
2022-03-30 22:00:00,0.0,5.9525,83.455,1007.54913,20.956,15.985,1.8866,117.82
2022-03-30 23:00:00,0.0,5.9525,81.175,1007.65913,20.8,15.985,1.7815,54.024
2022-03-31 00:00:00,0.0,5.9525,80.729,1007.57913,21.047,15.986,1.3278,129.77
2022-03-31 01:00:00,0.0,6.5036,75.587,1007.64913,21.348,15.986,1.2361,102.91
2022-03-31 02:00:00,0.0,7.0547,70.391,1007.39913,21.897,15.986,1.9693,3.9785
2022-03-31 03:00:00,0.0,6.834,70.948,1007.27913,21.884,15.987,2.1325,25.042
2022-03-31 04:00:00,0.0,7.0551,90.278,1007.36913,19.686,15.916,1.7727,7.1706
2022-03-31 05:00:00,0.0,4.4101,84.149,1007.23913,20.139,15.984,2.3541,336.15
2022-03-31 06:00:00,0.0,6.0639,77.509,1007.25913,21.1,15.984,2.7185,0.22228
2022-03-31 07:00:00,400.0,91.834,71.395,1007.44913,22.352,15.988,2.9577,352.62
2022-03-31 08:00:00,3851.25,179.11,62.419,1007.62913,25.246,15.993,1.4574,66.253
2022-03-31 09:00:00,9393.75,445.75,59.615,1007.76913,26.375,15.994,1.9376,92.405
2022-03-31 10:00:00,11366.75,205.38,62.318,1007.71913,24.888,15.994,1.8817,95.827
2022-03-31 11:00:00,7230.25,154.94,63.929,1007.94913,24.443,15.995,1.9935,92.321
2022-03-31 12:00:00,10755.5,377.54,60.496,1007.58913,25.391,15.994,2.5968,91.786
2022-03-31 13:00:00,8028.000000000001,838.87,57.367,1007.33913,26.083,15.994,5.844,110.4
2022-03-31 14:00:00,8150.75,325.64,58.556,1006.79913,25.55,15.997,3.8121,99.384
2022-03-31 15:00:00,12379.5,236.98,69.723,1006.82913,23.924,15.993,2.5833,108.97
2022-03-31 16:00:00,10780.5,257.62,71.738,1006.72913,24.43,15.994,2.0963,83.946
2022-03-31 17:00:00,10502.75,76.14,78.409,1006.84913,23.011,15.993,2.1991,104.89
2022-03-31 18:00:00,3548.0,29.645,75.055,1007.02913,22.214,15.991,1.3008,81.891
2022-03-31 19:00:00,323.75,3.4169,80.132,1007.15913,21.222,15.987,2.3336,64.549
2022-03-31 20:00:00,0.0,4.2989,81.084,1007.41913,21.09,15.987,1.5513,29.224
2022-03-31 21:00:00,0.0,4.4093,86.117,1007.68913,20.355,15.986,2.783,12.223
2022-03-31 22:00:00,0.0,4.1894,89.638,1007.91913,19.568,15.984,2.1373,100.75
2022-03-31 23:00:00,0.0,4.8512,91.102,1007.93913,19.39,15.984,3.2752,78.744
2022-04-01 00:00:00,0.0,4.8508,88.878,1008.01913,19.568,15.984,2.2803,101.58
2022-04-01 01:00:00,0.0,5.0712,93.114,1008.09913,19.021,13.964,4.1136,94.486
2022-04-01 02:00:00,0.0,5.2921,94.601,1008.06913,18.551,12.799,4.7239,95.609
2022-04-01 03:00:00,0.0,5.0713,93.897,1008.07913,18.238,12.836,5.8618,99.493
2022-04-01 04:00:00,0.0,5.4023,93.975,1008.16913,18.104,11.933,4.0644,95.315
2022-04-01 05:00:00,0.0,7.2772,96.814,1008.09913,17.679,5.4907,5.2873,98.172
2022-04-01 06:00:00,0.0,7.7184,98.614,1008.42913,17.232,1.3843,4.8469,98.472
2022-04-01 07:00:00,0.0,12.46,99.24,1008.59913,16.93,2.6868,5.0212,109.74
2022-04-01 08:00:00,128.0,16.981,99.611,1008.84913,16.887,1.7832,3.0137,87.791
2022-04-01 09:00:00,474.0,37.932,99.814,1009.15913,16.709,3.7784,3.756,91.319
2022-04-01 10:00:00,1251.0,41.901,99.815,1009.31913,16.81,1.0812,2.5107,92.102
2022-04-01 11:00:00,2077.0,76.855,99.822,1009.14913,17.054,0.36307,1.1558,71.044
2022-04-01 12:00:00,2645.0,70.016,99.821,1009.04913,17.333,0.33177,1.4397,88.819
2022-04-01 13:00:00,3191.0,130.11,99.821,1008.79913,17.735,6.685,0.80036,51.681
2022-04-01 14:00:00,6573.0,109.15,99.866,1008.55913,18.786,11.983,0.98144,101.2
2022-04-01 15:00:00,4778.0,113.23,91.806,1008.42913,18.372,15.984,2.2714,33.51
2022-04-01 16:00:00,3369.0,67.915,77.554,1008.33913,18.618,15.984,4.0532,8.9234
2022-04-01 17:00:00,1670.0,17.309,78.683,1008.63913,16.986,15.984,4.3684,4.6104
2022-04-01 18:00:00,481.0,11.357,79.309,1008.79913,16.26,15.979,2.41,27.718
2022-04-01 19:00:00,48.0,4.9625,77.674,1009.06913,15.774,15.975,6.9357,352.75
2022-04-01 20:00:00,0.0,4.9627,81.536,1009.33913,15.006,15.828,5.3933,347.95
2022-04-01 21:00:00,0.0,7.2793,91.665,1009.63913,13.552,15.786,7.2961,353.02
2022-04-01 22:00:00,0.0,5.2943,93.845,1009.78913,13.128,15.976,8.2173,352.48
2022-04-01 23:00:00,0.0,3.7501,90.587,1009.96913,12.964,15.977,6.3082,354.97
2022-04-02 00:00:00,0.0,4.0813,89.557,1009.83913,13.063,15.977,9.5371,354.1
2022-04-02 01:00:00,0.0,4.8532,86.1,1009.76913,13.264,15.976,8.8795,357.06
2022-04-02 02:00:00,0.0,4.4122,86.749,1009.57913,13.152,15.976,6.6769,354.67
2022-04-02 03:00:00,0.0,4.6327,86.826,1009.38913,13.062,15.976,7.7547,355.06
2022-04-02 04:00:00,0.0,4.9634,81.706,1009.18913,13.375,15.977,9.4094,350.66
2022-04-02 05:00:00,0.0,5.0738,85.462,1009.28913,13.062,15.976,7.7569,347.34
2022-04-02 06:00:00,0.0,4.7428,84.51,1009.51913,12.971,15.976,8.3873,351.15
2022-04-02 07:00:00,32.0,18.531,84.357,1009.75913,12.761,15.977,8.4279,348.65
2022-04-02 08:00:00,858.0,29.229,84.789,1009.94913,12.598,15.978,6.0895,341.58
2022-04-02 09:00:00,1885.0,80.295,79.979,1010.19913,12.988,15.977,8.7705,350.46
2022-04-02 10:00:00,3749.0,84.27,81.022,1010.34913,12.792,15.976,6.2407,346.92
2022-04-02 11:00:00,5139.0,142.94,91.824,1010.33913,12.056,15.976,6.7731,355.09
2022-04-02 12:00:00,7406.0,258.11,83.839,1010.07913,13.072,15.976,4.0427,355.84
2022-04-02 13:00:00,9201.0,136.11,78.685,1009.85913,13.597,15.976,4.0785,348.49
2022-04-02 14:00:00,8074.0,128.71,76.527,1009.60913,13.988,15.976,5.8807,357.57
2022-04-02 15:00:00,5772.0,88.892,78.182,1009.52913,13.653,15.976,6.717,353.66
2022-04-02 16:00:00,3830.0,122.76,93.499,1009.50913,12.468,9.3734,5.5408,349.97
2022-04-02 17:00:00,4192.0,58.017,91.721,1009.48913,12.244,15.976,6.5247,355.54
2022-04-02 18:00:00,1234.0,17.427,93.211,1009.68913,11.727,9.3363,6.9841,347.5
2022-04-02 19:00:00,146.0,4.5229,89.701,1009.73913,11.929,15.973,5.8683,358.48
2022-04-02 20:00:00,0.0,5.4054,88.55,1009.80913,12.018,14.475,8.1628,348.3
2022-04-02 21:00:00,0.0,5.8466,87.074,1010.00913,12.141,15.974,6.8165,349.06
2022-04-02 22:00:00,0.0,5.4053,79.403,1009.95913,12.801,15.978,5.175,16.329
2022-04-02 23:00:00,0.0,5.5149,79.322,1009.88913,13.258,15.978,4.258,3.0255
2022-04-03 00:00:00,0.0,5.2943,75.88,1009.67913,13.542,15.976,4.3424,348.27
2022-04-03 01:00:00,0.0,5.6252,76.729,1009.46913,13.374,15.976,5.6191,356.86
2022-04-03 02:00:00,0.0,5.5148,71.441,1009.37913,13.34,15.976,6.4218,352.04
2022-04-03 03:00:00,0.0,5.2941,69.406,1009.33913,13.284,15.976,7.0993,357.96
2022-04-03 04:00:00,0.0,5.7353,67.405,1009.25913,13.262,15.976,8.0966,351.22
2022-04-03 05:00:00,0.0,5.956,65.136,1009.48913,13.397,15.976,5.2055,349.28
2022-04-03 06:00:00,0.0,5.8456,62.933,1009.27913,13.441,15.976,5.7577,347.63
2022-04-03 07:00:00,199.0,21.287,61.401,1009.45913,13.53,15.976,6.0954,348.6
2022-04-03 08:00:00,2522.0,127.17,58.516,1009.72913,14.179,15.976,6.7975,357.47
2022-04-03 09:00:00,9934.0,472.36,49.391,1009.75913,17.362,15.986,5.0442,353.67
2022-04-03 10:00:00,22619.0,623.07,43.086,1009.66913,19.985,15.992,2.7807,23.621
2022-04-03 11:00:00,29153.0,738.95,36.142,1009.61913,22.226,15.996,2.8118,27.65
2022-04-03 12:00:00,32896.0,791.83,30.438,1009.52913,23.792,15.994,3.6986,24.353
2022-04-03 13:00:00,33769.0,785.34,35.835,1009.08913,24.765,15.998,3.4171,112.27
2022-04-03 14:00:00,32050.0,716.62,44.797,1008.94913,20.989,15.994,4.4049,131.45
2022-04-03 15:00:00,28083.0,602.51,43.088,1008.81913,20.754,15.994,4.3713,126.42
2022-04-03 16:00:00,21272.0,437.14,48.808,1008.75913,19.803,15.994,3.8371,135.32
2022-04-03 17:00:00,13463.0,244.43,49.873,1008.71913,18.745,15.987,2.6082,112.19
2022-04-03 18:00:00,4155.0,29.979,56.529,1008.97913,17.49,15.986,2.0698,111.1
2022-04-03 19:00:00,516.0,1.1025,61.278,1009.13913,16.606,15.98,0.73105,102.2
2022-04-03 20:00:00,0.0,1.5438,63.674,1009.22913,16.352,15.975,2.0189,36.605
2022-04-03 21:00:00,0.0,1.7645,67.684,1009.52913,16.291,15.976,3.0857,21.328
2022-04-03 22:00:00,0.0,2.2057,71.821,1009.73913,16.28,15.976,2.6385,37.389
2022-04-03 23:00:00,0.0,2.9777,73.084,1009.77913,16.47,15.976,4.4787,104.8
2022-04-04 00:00:00,0.0,2.7571,73.252,1009.84913,16.247,15.976,2.3232,84.749
2022-04-04 01:00:00,0.0,2.5366,72.491,1009.72913,16.001,15.978,2.8867,103.5
2022-04-04 02:00:00,0.0,2.7572,68.243,1009.66913,15.464,15.976,2.2136,85.24
2022-04-04 03:00:00,0.0,2.8675,64.274,1009.31913,15.542,15.976,2.6295,94.985
2022-04-04 04:00:00,0.0,2.8676,54.056,1009.20913,15.475,15.976,2.245,90.363
2022-04-04 05:00:00,0.0,2.9779,66.443,1009.47913,14.704,15.976,2.9918,17.615
2022-04-04 06:00:00,0.0,3.5297,55.934,1009.56913,14.682,15.976,3.1259,64.598
2022-04-04 07:00:00,523.0,99.829,49.662,1009.75913,15.923,15.976,2.7503,37.134
2022-04-04 08:00:00,4795.0,294.0,39.741,1009.75913,19.618,15.985,3.2889,90.759
2022-04-04 09:00:00,13425.0,483.59,39.486,1009.86913,20.308,15.987,2.5415,91.11
2022-04-04 10:00:00,22953.0,637.78,33.785,1010.00913,21.826,15.997,3.934,87.888
2022-04-04 11:00:00,29470.0,744.17,36.552,1009.94913,21.281,15.995,4.5905,108.96
2022-04-04 12:00:00,32646.0,792.0,40.138,1009.71913,21.884,15.995,3.6674,124.88
2022-04-04 13:00:00,33345.0,787.24,42.596,1009.31913,22.442,15.994,4.2686,136.77
2022-04-04 14:00:00,32380.000000000004,727.54,43.701,1008.89913,21.792,15.994,3.7522,130.92
2022-04-04 15:00:00,28198.0,607.97,46.852,1008.49913,21.691,15.994,3.9153,129.56
2022-04-04 16:00:00,21279.0,442.35,52.16,1008.44913,20.54,15.994,3.6651,143.02
2022-04-04 17:00:00,13538.0,252.01,52.988,1008.45913,20.375,15.994,1.8281,93.139
2022-04-04 18:00:00,4183.0,28.876,57.6,1008.80913,18.483,15.986,1.2785,76.546
2022-04-04 19:00:00,501.0,0.66149,67.538,1009.23913,17.388,15.982,1.6029,102.49
2022-04-04 20:00:00,0.0,1.654,75.363,1009.35913,17.143,15.979,2.1641,35.958
2022-04-04 21:00:00,0.0,1.9849,74.963,1009.46913,17.122,15.978,1.6991,25.263
2022-04-04 22:00:00,0.0,2.5363,80.287,1009.74913,16.856,15.975,3.224,46.838
2022-04-04 23:00:00,0.0,2.8672,81.757,1009.93913,16.614,15.975,3.526,26.818
2022-04-05 00:00:00,0.0,2.5365,80.44,1009.86913,16.593,15.976,3.5754,100.88
2022-04-05 01:00:00,0.0,2.7571,83.414,1009.65913,16.549,15.976,2.9739,83.643
2022-04-05 02:00:00,0.0,3.6392,83.839,1009.44913,16.359,15.976,2.4395,108.3
2022-04-05 03:00:00,0.0,3.4186,80.832,1009.35913,16.213,15.976,2.0482,76.974
2022-04-05 04:00:00,0.0,4.0803,78.07,1009.21913,16.325,15.976,1.4445,69.399
2022-04-05 05:00:00,0.0,3.7496,77.623,1009.11913,16.347,15.978,1.5183,37.938
2022-04-05 06:00:00,0.0,4.4114,76.973,1009.35913,16.0,15.976,2.6854,359.77
2022-04-05 07:00:00,501.0,103.55,69.775,1009.39913,17.342,15.976,1.6457,20.036
2022-04-05 08:00:00,5318.0,313.46,51.722,1009.39913,22.867,15.991,1.176,95.113
2022-04-05 09:00:00,13066.0,472.06,50.19,1009.36913,22.55,15.996,1.4216,109.84
2022-04-05 10:00:00,21787.0,614.22,52.251,1009.21913,22.553,15.994,3.2852,123.2
2022-04-05 11:00:00,27948.0,719.19,51.256,1009.11913,23.034,15.994,3.0841,131.72
2022-04-05 12:00:00,31323.0,764.99,56.853,1008.73913,23.2,15.994,3.6807,134.27
2022-04-05 13:00:00,32731.0,774.69,56.249,1008.33913,23.445,15.994,4.3288,128.29
2022-04-05 14:00:00,30872.0,700.57,55.21,1007.95913,23.502,15.994,3.3924,133.45
2022-04-05 15:00:00,27111.0,576.04,58.371,1007.54913,22.27,15.994,3.3051,141.45
2022-04-05 16:00:00,20124.0,405.23,58.004,1007.37913,22.15,15.994,1.7275,130.92
2022-04-05 17:00:00,12049.0,203.07,65.804,1007.55913,21.256,15.994,1.2537,140.32
2022-04-05 18:00:00,3851.0,34.055,73.446,1007.76913,19.655,15.986,0.54984,349.37
2022-04-05 19:00:00,550.0,1.6536,75.068,1007.91913,18.749,15.983,0.82266,139.22
2022-04-05 20:00:00,0.0,1.6538,75.877,1008.03913,18.451,15.984,1.357,316.12
2022-04-05 21:00:00,0.0,2.4257,77.856,1008.26913,18.194,15.983,0.42477,218.84
