time,power,irradiance,rh,slp,temp,vis,wind_speed,wind_direction
2021-04-12 07:00:00,286.0,17.083,90.738,1007.94913,20.958,15.99,1.8818,3.6675
2021-04-12 08:00:00,1402.0,15.429,88.58,1008.19913,21.795,15.989,0.60342,65.785
2021-04-12 09:00:00,3182.0,17.3,79.975,1008.09913,23.605,15.989,1.1912,16.102
2021-04-12 10:00:00,5907.0,8.0436,81.307,1007.94913,23.553,15.993,0.98324,112.2
2021-04-12 11:00:00,13743.0,5.398,78.241,1007.77913,24.477,15.992,2.6077,122.96
2021-04-12 12:00:00,16728.0,8.1522,75.214,1007.53913,25.326,15.992,2.1831,107.94
2021-04-12 13:00:00,17311.0,8.151,74.702,1007.23913,25.586,15.995,1.6511,105.03
2021-04-12 14:00:00,16454.0,8.4815,75.55,1006.86913,25.619,15.995,3.2642,127.69
2021-04-12 15:00:00,17971.0,8.3709,76.274,1006.48913,25.315,15.997,1.9392,126.45
2021-04-12 16:00:00,11519.0,6.3882,84.115,1006.43913,24.053,15.995,2.1939,132.15
2021-04-12 17:00:00,3683.0,6.3896,84.787,1006.41913,23.302,15.992,1.8948,131.92
2021-04-12 18:00:00,2999.0,5.2885,89.516,1006.55913,22.679,15.992,0.95638,108.45
2021-04-12 19:00:00,601.0,2.6445,92.88,1006.66913,22.051,15.62,0.9297,148.09
2021-04-12 20:00:00,0.0,3.1959,94.692,1006.71913,21.694,14.481,0.50285,125.85
2021-04-12 21:00:00,0.0,3.7471,96.413,1006.81913,21.582,11.919,0.36205,125.17
2021-04-12 22:00:00,0.0,4.1879,96.368,1007.06913,21.415,12.8,0.44251,116.9
2021-04-12 23:00:00,0.0,4.2982,96.603,1007.00913,21.538,13.226,0.38887,155.48
2021-04-13 00:00:00,0.0,4.5185,94.48,1006.98913,21.549,13.495,0.32182,115.41
2021-04-13 01:00:00,0.0,5.7311,95.798,1006.79913,21.102,9.2918,0.89842,23.823
2021-04-13 02:00:00,0.0,6.6129,98.369,1006.65913,21.057,5.998,0.54978,59.934
2021-04-13 03:00:00,0.0,4.078,93.754,1006.59913,21.258,13.858,0.37993,136.56
2021-04-13 04:00:00,0.0,4.8494,93.966,1006.54913,21.392,13.865,0.42016,175.65
2021-04-13 05:00:00,0.0,5.1799,94.983,1006.68913,21.146,11.557,0.73528,323.88
2021-04-13 06:00:00,0.0,4.5191,92.725,1006.84913,20.99,13.734,0.52743,356.6
2021-04-13 07:00:00,503.0,8.9276,93.443,1006.99913,21.841,14.452,0.46263,114.43
2021-04-13 08:00:00,2434.0,8.596,80.501,1007.08913,24.532,15.991,0.66153,96.668
2021-04-13 09:00:00,6902.0,8.0423,69.159,1007.01913,26.701,15.994,2.8133,146.36
2021-04-13 10:00:00,12813.0,8.4809,69.995,1006.82913,26.175,16.0,2.6407,104.81
2021-04-13 11:00:00,18645.0,8.0404,69.884,1006.84913,26.689,16.0,3.5567,120.63
2021-04-13 12:00:00,23193.0,8.3711,72.319,1006.47913,26.923,16.0,4.0572,124.85
2021-04-13 13:00:00,23840.0,8.0405,68.957,1006.20913,27.683,16.0,3.6126,120.21
2021-04-13 14:00:00,21227.0,7.7094,71.861,1005.81913,26.946,16.0,3.588,129.65
2021-04-13 15:00:00,17328.0,7.8186,74.62,1005.41913,26.711,16.0,2.9692,106.81
2021-04-13 16:00:00,11506.0,7.4885,68.404,1005.21913,26.918,15.999,2.2005,186.58
2021-04-13 17:00:00,5952.0,6.6085,72.576,1005.24913,26.019,15.995,1.8789,196.57
2021-04-13 18:00:00,2185.0,5.7283,77.167,1005.42913,25.011,15.991,1.1172,183.73
2021-04-13 19:00:00,269.0,2.6442,73.697,1005.66913,24.536,15.992,0.92289,292.73
2021-04-13 20:00:00,0.0,2.7545,76.063,1005.86913,24.118,15.989,0.40898,214.84
2021-04-13 21:00:00,0.0,2.7547,79.35,1006.03913,23.482,15.989,0.81797,196.5
2021-04-13 22:00:00,0.0,2.204,82.143,1006.16913,23.158,15.989,0.69281,219.67
2021-04-13 23:00:00,0.0,2.645,86.781,1006.31913,22.621,15.989,0.83585,154.16
2021-04-14 00:00:00,0.0,2.645,91.776,1006.24913,22.085,15.989,0.34864,163.74
2021-04-14 01:00:00,0.0,2.8654,94.178,1006.24913,21.884,15.989,1.37,351.17
2021-04-14 02:00:00,0.0,2.645,95.508,1006.05913,21.56,14.829,0.32182,313.68
2021-04-14 03:00:00,0.0,3.4167,97.307,1006.06913,21.538,9.1738,1.5421,346.96
2021-04-14 04:00:00,0.0,3.5268,97.028,1006.07913,21.784,6.7042,1.3141,31.414
2021-04-14 05:00:00,0.0,3.9677,98.156,1006.18913,21.962,11.299,0.41122,112.65
2021-04-14 06:00:00,0.0,3.9676,98.089,1006.39913,21.873,12.519,0.93195,108.07
2021-04-14 07:00:00,271.0,20.058,98.391,1006.48913,22.543,11.173,1.5331,90.209
2021-04-14 08:00:00,3102.0,11.68,93.362,1006.61913,23.258,11.982,3.026,88.732
2021-04-14 09:00:00,2551.0,15.536,94.592,1006.84913,22.621,10.481,3.6317,94.449
2021-04-14 10:00:00,2775.0,7.4929,94.111,1006.91913,22.309,12.039,12.252,92.587
2021-04-14 11:00:00,1182.0,10.028,95.296,1006.93913,21.962,11.093,4.3334,110.17
2021-04-14 12:00:00,1782.0,11.792,94.357,1006.72913,22.029,10.705,4.4988,114.6
2021-04-14 13:00:00,2028.0,12.233,93.351,1006.48913,22.085,13.011,2.959,108.37
2021-04-14 14:00:00,1731.0,10.469,94.592,1006.41913,21.817,10.751,4.0831,95.22
2021-04-14 15:00:00,1516.0,10.249,94.089,1006.07913,21.761,10.523,4.6597,106.57
2021-04-14 16:00:00,1575.0,9.0365,95.396,1005.82913,21.616,8.2132,4.3133,112.03
2021-04-14 17:00:00,611.0,6.7225,95.43,1005.75913,21.426,7.5883,2.5522,95.239
2021-04-14 18:00:00,206.0,5.4002,96.569,1005.93913,21.348,6.5746,4.4877,108.65
2021-04-14 19:00:00,13.0,3.5265,96.234,1005.99913,21.348,6.5576,2.1723,95.627
2021-04-14 20:00:00,0.0,4.0777,96.525,1006.11913,21.281,7.2035,6.3918,120.95
2021-04-14 21:00:00,0.0,3.7473,96.458,1006.25913,21.303,8.0742,4.2798,126.74
2021-04-14 22:00:00,0.0,3.637,96.346,1006.46913,21.336,7.684,4.7737,104.81
2021-04-14 23:00:00,0.0,3.7472,96.648,1006.50913,21.281,9.087,3.5915,93.539
2021-04-15 00:00:00,0.0,3.6369,96.011,1006.61913,21.158,9.6346,4.7245,105.01
2021-04-15 01:00:00,0.0,3.5268,97.363,1006.42913,20.666,8.2101,4.7089,91.984
2021-04-15 02:00:00,0.0,3.9677,97.555,1006.25913,20.477,9.2146,6.0254,107.31
2021-04-15 03:00:00,0.0,3.7473,97.042,1006.20913,20.344,9.8633,5.5829,108.94
2021-04-15 04:00:00,0.0,3.9677,97.446,1006.13913,20.077,7.8068,4.0766,113.28
2021-04-15 05:00:00,0.0,5.2903,98.71,1006.14913,19.81,4.5568,6.8526,106.84
2021-04-15 06:00:00,0.0,5.4005,98.16,1006.36913,19.871,11.078,4.2604,93.88
2021-04-15 07:00:00,0.0,6.3927,96.887,1006.50913,20.084,12.602,5.2484,100.87
2021-04-15 08:00:00,60.0,6.6132,95.49,1006.71913,20.128,13.756,3.2411,92.105
2021-04-15 09:00:00,312.0,6.6132,95.564,1006.79913,20.036,13.072,5.3778,109.22
2021-04-15 10:00:00,750.0,6.8333,94.341,1006.78913,19.955,13.142,4.7673,96.638
2021-04-15 11:00:00,1325.0,7.0537,93.723,1006.70913,20.109,13.862,3.1871,84.993
2021-04-15 12:00:00,2149.0,6.6127,92.862,1006.57913,20.321,14.471,3.0306,92.145
2021-04-15 13:00:00,1841.0,6.3923,94.033,1006.32913,20.208,11.219,2.4405,81.758
2021-04-15 14:00:00,1258.0,9.4785,98.874,1006.04913,19.863,2.6667,3.6161,108.81
2021-04-15 15:00:00,1912.0,8.5968,99.818,1005.83913,19.888,3.4411,3.0263,87.507
2021-04-15 16:00:00,1066.0,8.5965,99.831,1005.70913,19.957,6.7277,2.4273,91.934
2021-04-15 17:00:00,595.0,7.7147,99.257,1005.83913,20.077,5.7091,2.7804,105.04
2021-04-15 18:00:00,153.0,7.2742,99.202,1005.77913,20.145,3.7311,2.4563,98.866
2021-04-15 19:00:00,4.0,5.2905,99.818,1005.98913,20.157,0.72327,1.6428,82.519
2021-04-15 20:00:00,0.0,6.5028,99.829,1006.13913,20.402,1.8073,1.5064,84.426
2021-04-15 21:00:00,0.0,5.2902,99.835,1006.29913,20.556,2.5545,2.121,92.601
2021-04-15 22:00:00,0.0,5.0698,99.826,1006.48913,20.647,0.5221,1.522,74.965
2021-04-15 23:00:00,0.0,4.7392,99.823,1006.45913,20.678,0.2226,2.4271,101.2
2021-04-16 00:00:00,0.0,4.7392,99.823,1006.37913,20.757,2.137,2.3176,69.959
2021-04-16 01:00:00,0.0,4.2982,99.813,1006.24913,20.779,1.206,1.6427,103.55
2021-04-16 02:00:00,0.0,4.1881,99.826,1006.01913,20.457,0.23512,2.0718,92.887
2021-04-16 03:00:00,0.0,4.4085,99.837,1005.76913,20.39,0.19266,5.0019,105.54
2021-04-16 04:00:00,0.0,4.0778,99.77,1005.85913,20.021,3.7592,2.8965,81.957
2021-04-16 05:00:00,0.0,4.5188,99.83,1005.84913,19.956,5.2909,2.2954,92.673
2021-04-16 06:00:00,0.0,4.6292,99.456,1006.05913,20.083,7.4849,2.6085,90.388
2021-04-16 07:00:00,0.0,4.8495,98.195,1006.26913,20.285,7.8538,3.0221,85.17
2021-04-16 08:00:00,65.0,7.2742,97.956,1006.41913,20.361,8.3716,2.6084,90.417
2021-04-16 09:00:00,376.0,6.9437,97.4,1006.59913,20.456,10.3,2.8965,89.132
2021-04-16 10:00:00,721.0,6.3924,95.757,1006.74913,20.712,10.755,3.2563,92.111
2021-04-16 11:00:00,1115.0,6.723,94.67,1006.69913,20.946,10.59,1.7924,85.326
2021-04-16 12:00:00,1537.0,6.8332,97.553,1006.67913,20.655,7.0149,4.2552,120.64
2021-04-16 13:00:00,4379.0,7.6044,91.094,1006.36913,21.549,12.27,3.6339,97.296
2021-04-16 14:00:00,7797.0,7.3829,90.457,1006.02913,21.772,11.702,3.5848,100.43
2021-04-16 15:00:00,4286.0,6.1708,92.994,1005.99913,21.303,11.773,2.2617,87.272
2021-04-16 16:00:00,2911.0,6.061,91.541,1005.95913,21.258,13.59,2.2505,88.758
2021-04-16 17:00:00,1331.0,5.2901,92.792,1005.84913,21.024,13.096,1.5018,99.109
2021-04-16 18:00:00,724.0,5.2899,92.468,1005.94913,21.146,13.957,1.6181,33.402
2021-04-16 19:00:00,112.0,3.8572,91.34,1006.17913,21.247,14.092,0.45815,63.278
2021-04-16 20:00:00,0.0,3.9676,94.469,1006.52913,20.878,13.169,1.6359,108.81
2021-04-16 21:00:00,0.0,4.0779,94.614,1006.54913,20.901,12.177,1.0727,48.227
2021-04-16 22:00:00,0.0,3.4168,94.524,1006.61913,20.912,11.675,1.4951,359.5
2021-04-16 23:00:00,0.0,3.5269,93.05,1006.72913,20.979,15.084,1.0817,50.507
2021-04-17 00:00:00,0.0,3.6371,91.809,1006.72913,21.258,14.116,1.5041,19.133
2021-04-17 01:00:00,0.0,3.8574,92.122,1006.67913,21.281,5.5184,1.5734,354.87
2021-04-17 02:00:00,0.0,4.0777,93.184,1006.56913,21.292,10.523,2.1366,13.525
2021-04-17 03:00:00,0.0,3.5267,93.273,1006.42913,21.281,13.238,1.2985,26.912
2021-04-17 04:00:00,0.0,3.637,93.586,1006.42913,21.269,14.584,1.5063,19.696
2021-04-17 05:00:00,0.0,4.0778,94.86,1006.61913,21.012,14.013,2.1053,76.159
2021-04-17 06:00:00,0.0,4.1883,94.916,1006.74913,21.169,10.401,2.4092,20.961
2021-04-17 07:00:00,0.0,5.5105,97.419,1007.00913,21.012,2.7927,1.8371,21.739
2021-04-17 08:00:00,182.0,9.1477,99.028,1007.14913,21.035,3.2889,1.3879,71.956
2021-04-17 09:00:00,372.0,8.4864,99.23,1007.39913,20.879,0.91185,1.4303,35.263
2021-04-17 10:00:00,623.0,8.2659,99.799,1007.50913,20.845,0.19712,1.4214,84.792
2021-04-17 11:00:00,926.0,9.1478,99.833,1007.43913,21.013,3.6187,1.627,35.241
2021-04-17 12:00:00,1254.0,8.2659,99.475,1007.35913,20.744,2.6358,3.4417,106.83
2021-04-17 13:00:00,1124.0,7.0536,95.478,1007.21913,20.713,6.3822,3.1044,82.329
2021-04-17 14:00:00,1304.0,6.9435,93.232,1007.07913,21.149,8.7915,2.1322,102.04
2021-04-17 15:00:00,1681.0,7.2739,92.681,1006.89913,21.258,6.3936,1.2582,358.16
2021-04-17 16:00:00,2687.0,6.8328,91.776,1006.73913,21.951,8.3629,1.0638,21.945
2021-04-17 17:00:00,1581.0,7.3837,96.011,1006.85913,21.091,5.6033,1.1107,76.993
2021-04-17 18:00:00,980.0,5.7307,95.128,1006.81913,21.258,7.0922,1.6404,22.647
2021-04-17 19:00:00,53.0,4.6288,87.339,1007.02913,21.035,14.586,2.7087,93.214
2021-04-17 20:00:00,0.0,4.5187,83.261,1007.24913,21.281,15.989,1.6315,77.883
2021-04-17 21:00:00,0.0,4.4086,84.847,1007.46913,21.415,15.989,2.4137,52.574
2021-04-17 22:00:00,0.0,4.5185,83.361,1007.59913,21.415,15.989,1.0057,104.09
2021-04-17 23:00:00,0.0,3.5267,92.67,1007.57913,20.409,7.2942,1.4527,103.83
2021-04-18 00:00:00,0.0,4.0778,88.784,1007.40913,20.445,13.886,1.7902,19.389
2021-04-18 01:00:00,0.0,4.078,87.689,1007.30913,20.635,14.298,1.1085,107.44
2021-04-18 02:00:00,0.0,4.5188,73.128,1007.14913,21.182,15.99,3.6944,101.51
2021-04-18 03:00:00,0.0,4.6291,74.612,1007.06913,21.225,15.989,3.3657,72.237
2021-04-18 04:00:00,0.0,4.2983,69.952,1006.91913,21.325,15.989,2.8517,82.675
2021-04-18 05:00:00,0.0,4.0779,72.097,1006.89913,21.202,15.989,2.512,102.62
2021-04-18 06:00:00,0.0,4.1883,73.382,1006.92913,21.035,15.989,2.4137,51.371
2021-04-18 07:00:00,1125.0,9.3683,68.879,1007.00913,22.074,15.989,2.074,33.934
2021-04-18 08:00:00,3294.0,8.5957,62.387,1007.22913,22.208,15.989,3.0998,81.615
2021-04-18 09:00:00,5485.0,9.8072,52.006,1007.52913,22.454,15.989,4.3513,89.779
2021-04-18 10:00:00,11696.0,9.8062,52.002,1007.53913,23.556,15.932,4.6617,95.39
2021-04-18 11:00:00,17611.0,8.4824,57.136,1007.25913,23.281,14.155,6.3103,103.82
2021-04-18 12:00:00,20144.0,7.9315,55.617,1007.03913,23.427,14.363,10.86,91.547
2021-04-18 13:00:00,13631.0,5.5083,71.192,1006.99913,21.471,11.136,6.4577,114.43
2021-04-18 14:00:00,4503.0,5.8398,76.554,1006.84913,20.988,9.8851,4.7714,99.376
2021-04-18 15:00:00,3601.0,6.3919,78.757,1006.58913,21.292,9.0607,4.5726,100.75
2021-04-18 16:00:00,4045.0,6.392,71.472,1006.36913,21.247,10.951,4.2552,101.33
2021-04-18 17:00:00,2144.0,5.9512,73.226,1006.36913,20.956,10.966,5.3414,107.67
2021-04-18 18:00:00,1222.0,5.2901,75.718,1006.65913,20.923,11.075,2.9992,86.407
2021-04-18 19:00:00,66.0,3.7475,75.763,1006.62913,20.677,11.445,5.8465,107.72
2021-04-18 20:00:00,0.0,3.5271,76.447,1006.93913,20.836,12.112,3.7659,87.473
2021-04-18 21:00:00,0.0,3.5268,78.359,1007.04913,20.747,12.219,4.6845,99.767
2021-04-18 22:00:00,0.0,3.6371,80.423,1007.10913,20.711,12.631,5.0867,91.578
2021-04-18 23:00:00,0.0,2.976,80.146,1007.26913,20.612,13.099,4.4968,100.21
2021-04-19 00:00:00,0.0,2.8659,82.593,1007.17913,20.344,12.835,4.1391,96.112
2021-04-19 01:00:00,0.0,2.976,82.559,1007.03913,20.165,13.571,3.9872,97.672
2021-04-19 02:00:00,0.0,2.9758,82.025,1006.88913,20.077,13.83,6.077,103.3
2021-04-19 03:00:00,0.0,2.8656,77.721,1006.65913,20.076,13.878,6.725,91.192
2021-04-19 04:00:00,0.0,2.8656,79.678,1006.50913,19.831,13.515,5.5339,93.076
2021-04-19 05:00:00,0.0,2.6452,81.177,1006.46913,19.307,13.265,3.6364,84.629
2021-04-19 06:00:00,0.0,3.4167,77.206,1006.45913,19.268,13.739,3.2232,83.527
2021-04-19 07:00:00,481.0,13.007,73.909,1006.76913,19.559,14.423,5.1545,88.804
2021-04-19 08:00:00,1474.0,15.65,71.681,1006.86913,19.768,15.162,5.4001,97.976
2021-04-19 09:00:00,5299.0,9.3683,69.45,1007.03913,20.443,15.834,4.8386,145.36
2021-04-19 10:00:00,5627.0,9.4778,69.606,1007.04913,20.554,15.467,8.4345,84.172
2021-04-19 11:00:00,9953.0,6.3917,67.773,1007.10913,21.001,15.989,4.2396,92.826
2021-04-19 12:00:00,14969.0,11.9,58.574,1006.65913,22.798,15.994,4.5299,82.758
2021-04-19 13:00:00,19935.0,7.1611,62.03,1006.46913,22.198,15.992,4.7059,89.389
2021-04-19 14:00:00,12407.0,6.6104,56.745,1006.17913,22.376,15.992,3.8344,89.602
2021-04-19 15:00:00,11956.0,6.9412,60.333,1005.93913,21.785,15.992,5.0389,123.0
2021-04-19 16:00:00,9300.0,6.3906,62.668,1005.93913,21.484,15.988,3.1328,98.168
2021-04-19 17:00:00,3516.0,5.73,64.912,1006.06913,20.923,15.989,5.7146,105.79
2021-04-19 18:00:00,1474.0,4.8492,71.494,1006.17913,20.599,15.989,4.4206,103.36
2021-04-19 19:00:00,103.0,3.3066,71.684,1006.32913,20.431,15.989,6.1862,103.66
2021-04-19 20:00:00,0.0,2.976,77.487,1006.44913,20.333,15.988,3.2497,99.244
2021-04-19 21:00:00,0.0,2.4248,76.336,1006.66913,20.411,15.985,5.9719,106.91
2021-04-19 22:00:00,0.0,2.4248,80.341,1006.73913,20.348,15.985,4.6289,101.32
2021-04-19 23:00:00,0.0,2.6453,79.524,1006.76913,20.347,15.984,3.8801,81.789
2021-04-20 00:00:00,0.0,2.4247,76.872,1006.70913,20.333,15.985,4.5348,101.3
2021-04-20 01:00:00,0.0,2.535,78.952,1006.67913,20.234,15.987,4.9707,114.43
2021-04-20 02:00:00,0.0,2.6453,79.61,1006.51913,20.166,15.984,3.5134,83.979
2021-04-20 03:00:00,0.0,2.425,78.29,1006.37913,19.975,15.984,2.6864,89.418
2021-04-20 04:00:00,0.0,2.4249,82.964,1006.25913,19.809,15.983,3.7504,92.611
2021-04-20 05:00:00,0.0,2.2043,85.228,1006.27913,19.591,15.985,2.946,85.168
2021-04-20 06:00:00,0.0,2.7554,85.599,1006.40913,19.547,15.984,4.1978,110.6
2021-04-20 07:00:00,223.0,6.2823,84.399,1006.76913,19.745,15.985,4.962,97.175
2021-04-20 08:00:00,1091.0,11.242,78.116,1006.91913,20.067,15.985,6.2448,108.79
2021-04-20 09:00:00,3273.0,21.162,75.697,1006.99913,20.924,15.989,4.367,90.477
2021-04-20 10:00:00,9578.0,16.86,69.08,1007.09913,22.42,15.989,6.6756,109.18
2021-04-20 11:00:00,12997.0,6.5005,71.674,1006.91913,22.066,15.992,5.3764,106.92
2021-04-20 12:00:00,12980.0,8.0431,69.886,1006.67913,23.071,15.992,4.2501,104.6
2021-04-20 13:00:00,14898.0,1.3221,72.778,1006.43913,22.41,15.992,4.1093,123.98
2021-04-20 14:00:00,16326.0,7.2715,68.689,1006.05913,22.801,15.992,5.2042,109.73
2021-04-20 15:00:00,18825.0,7.9321,69.706,1005.80913,23.147,15.992,4.326,117.84
2021-04-20 16:00:00,9604.0,5.9494,74.308,1005.78913,22.03,15.992,4.6076,123.91
2021-04-20 17:00:00,4929.0,5.2887,76.716,1005.80913,21.743,15.988,2.8961,123.37
2021-04-20 18:00:00,1843.0,5.7299,80.21,1005.90913,21.392,15.989,2.2885,89.662
2021-04-20 19:00:00,593.0,3.0858,84.389,1006.11913,20.912,15.989,2.5589,105.13
2021-04-20 20:00:00,0.0,3.5271,86.915,1006.34913,20.945,15.989,1.694,89.576
2021-04-20 21:00:00,0.0,2.7556,87.719,1006.54913,21.035,15.989,1.7924,81.099
2021-04-20 22:00:00,0.0,2.6452,88.927,1006.71913,21.214,15.989,4.0854,103.48
2021-04-20 23:00:00,0.0,2.7554,89.708,1006.79913,21.258,15.989,2.2528,124.46
2021-04-21 00:00:00,0.0,2.535,88.032,1006.83913,21.471,15.989,2.7109,100.65
2021-04-21 01:00:00,0.0,2.6452,87.496,1006.63913,21.359,15.988,2.6238,87.774
2021-04-21 02:00:00,0.0,2.9757,90.792,1006.54913,21.079,14.81,1.5667,86.527
2021-04-21 03:00:00,0.0,3.0861,91.675,1006.36913,20.666,14.588,1.5287,87.4
2021-04-21 04:00:00,0.0,2.8658,92.372,1006.24913,20.266,14.515,3.0954,76.194
2021-04-21 05:00:00,0.0,2.7554,89.433,1006.35913,20.11,15.986,2.3512,77.361
2021-04-21 06:00:00,0.0,3.1964,86.617,1006.31913,20.087,15.983,2.1657,85.173
2021-04-21 07:00:00,545.0,7.605,81.41,1006.41913,21.261,15.989,2.1925,84.416
2021-04-21 08:00:00,3054.0,7.1635,71.338,1006.69913,23.158,15.99,2.5299,99.037
2021-04-21 09:00:00,7673.0,6.8309,69.306,1006.55913,24.311,15.993,2.505,83.732
2021-04-21 10:00:00,10597.0,7.381,67.493,1006.54913,25.17,15.993,2.9965,123.71
2021-04-21 11:00:00,15903.0,7.4909,63.422,1006.40913,25.701,15.992,3.8878,118.0
2021-04-21 12:00:00,23865.0,7.2698,60.915,1006.18913,26.21,15.995,3.8584,121.55
2021-04-21 13:00:00,25274.0,7.2695,60.848,1005.88913,26.176,15.995,3.4764,135.96
2021-04-21 14:00:00,23110.0,7.8204,64.488,1005.66913,25.281,15.995,4.0929,123.41
2021-04-21 15:00:00,18316.0,7.2694,70.643,1005.43913,24.064,15.995,4.5085,123.67
2021-04-21 16:00:00,11106.0,5.177,76.713,1005.39913,23.296,15.99,3.9323,136.58
2021-04-21 17:00:00,5651.0,5.7288,79.001,1005.43913,22.376,15.992,4.5785,126.49
2021-04-21 18:00:00,2439.0,5.5098,82.262,1005.60913,22.038,15.989,3.5153,139.27
2021-04-21 19:00:00,428.0,2.9753,85.44,1005.89913,21.381,15.989,1.3812,149.01
2021-04-21 20:00:00,0.0,3.0859,85.82,1005.76913,21.359,15.989,0.88054,85.227
2021-04-21 21:00:00,0.0,2.6452,87.283,1006.07913,21.214,15.989,1.0906,23.337
2021-04-21 22:00:00,0.0,2.6454,86.547,1006.18913,21.147,15.989,1.7231,353.69
2021-04-21 23:00:00,0.0,2.6454,85.374,1006.30913,21.148,15.99,2.0427,344.45
2021-04-22 00:00:00,0.0,2.6454,84.045,1006.19913,20.97,15.99,2.2104,18.227
2021-04-22 01:00:00,0.0,2.6453,87.131,1006.03913,20.691,15.99,2.7021,49.815
2021-04-22 02:00:00,0.0,2.6453,89.5,1005.87913,21.004,15.189,1.636,43.739
2021-04-22 03:00:00,0.0,2.5351,90.458,1005.71913,20.354,15.163,3.5803,110.4
2021-04-22 04:00:00,0.0,2.6453,87.533,1005.61913,20.545,15.986,1.5801,90.978
2021-04-22 05:00:00,0.0,2.6454,86.851,1005.68913,20.713,15.989,1.931,75.981
2021-04-22 06:00:00,0.0,2.8657,86.605,1005.84913,20.813,15.989,2.074,81.039
2021-04-22 07:00:00,463.0,6.6132,85.686,1005.77913,21.013,15.989,2.0963,84.698
2021-04-22 08:00:00,2408.0,6.282,82.478,1005.88913,22.052,15.989,1.0124,87.171
2021-04-22 09:00:00,5813.0,11.68,76.353,1005.98913,23.559,15.994,1.5867,120.7
2021-04-22 10:00:00,11549.0,15.094,68.555,1005.92913,24.991,15.992,1.1709,124.56
2021-04-22 11:00:00,19689.0,9.6929,66.155,1005.78913,27.015,16.0,2.9268,121.86
2021-04-22 12:00:00,21963.0,6.6087,68.398,1005.37913,26.264,15.996,3.6126,128.03
2021-04-22 13:00:00,17322.0,7.5998,72.321,1005.17913,25.563,15.995,2.9089,120.02
2021-04-22 14:00:00,20947.0,7.71,72.177,1004.75913,25.418,15.995,3.367,127.55
2021-04-22 15:00:00,17330.0,7.3796,72.487,1004.50913,25.751,15.995,7.3458,118.95
2021-04-22 16:00:00,12126.0,7.7101,67.158,1004.13913,26.231,15.995,2.7122,193.77
2021-04-22 17:00:00,6536.0,5.1769,70.243,1004.14913,25.417,15.99,1.6801,180.03
2021-04-22 18:00:00,2486.0,4.6269,69.046,1004.07913,25.694,15.992,1.0994,11.808
2021-04-22 19:00:00,425.0,2.7545,75.919,1004.25913,24.344,15.992,1.0279,133.52
2021-04-22 20:00:00,0.0,2.7548,78.343,1004.38913,23.828,15.989,1.7879,25.192
2021-04-22 21:00:00,0.0,2.6445,79.517,1004.51913,23.795,15.989,1.855,44.034
2021-04-22 22:00:00,0.0,2.314,79.137,1004.68913,23.806,15.989,0.91183,39.867
2021-04-22 23:00:00,0.0,2.3141,82.423,1004.63913,23.314,15.989,1.037,278.25
2021-04-23 00:00:00,0.0,2.4244,83.104,1004.61913,22.901,15.989,0.6794,6.3329
2021-04-23 01:00:00,0.0,2.6449,83.138,1004.47913,22.811,15.989,2.6148,355.72
2021-04-23 02:00:00,0.0,2.6449,84.769,1004.34913,22.834,15.989,1.1532,60.104
2021-04-23 03:00:00,0.0,2.4246,84.333,1004.28913,22.878,15.989,0.79115,1.512
2021-04-23 04:00:00,0.0,2.5347,84.602,1004.22913,22.834,15.989,1.8013,4.916
2021-04-23 05:00:00,0.0,2.2041,86.267,1004.47913,22.554,15.204,0.35758,11.119
2021-04-23 06:00:00,0.0,3.4165,86.848,1004.82913,22.566,14.22,0.90736,154.99
2021-04-23 07:00:00,627.0,23.033,84.736,1004.91913,23.739,15.978,0.90736,162.73
2021-04-23 08:00:00,2927.0,20.164,78.35,1004.98913,25.78,15.871,0.87602,135.72
2021-04-23 09:00:00,6876.0,27.432,75.493,1004.94913,26.499,15.314,1.3362,114.18
2021-04-23 10:00:00,12630.0,21.369,68.063,1004.75913,28.421,16.0,1.2891,133.83
2021-04-23 11:00:00,17885.0,8.9201,63.578,1004.52913,29.777,16.004,1.7492,117.24
2021-04-23 12:00:00,21754.0,8.1484,61.509,1004.21913,30.366,16.003,3.0581,117.06
2021-04-23 13:00:00,23901.0,7.2675,57.432,1003.88913,30.946,16.003,3.5697,130.93
2021-04-23 14:00:00,20339.0,3.3035,61.051,1003.77913,29.83,16.003,2.8459,123.91
2021-04-23 15:00:00,15323.0,6.6067,58.493,1003.34913,30.757,16.003,2.8839,155.23
2021-04-23 16:00:00,11782.0,6.6069,59.397,1003.07913,30.354,16.003,2.7722,183.12
2021-04-23 17:00:00,6335.0,5.2859,61.859,1003.24913,28.862,15.995,1.9167,175.79
2021-04-23 18:00:00,2793.0,4.9568,67.295,1003.43913,27.921,15.99,0.83113,238.55
2021-04-23 19:00:00,520.0,3.1949,75.079,1003.64913,26.834,15.992,0.58321,254.47
2021-04-23 20:00:00,0.0,3.1952,79.037,1003.94913,25.696,15.989,1.1262,278.75
2021-04-23 21:00:00,0.0,2.6445,78.113,1004.20913,25.118,15.993,0.7732,53.717
2021-04-23 22:00:00,0.0,3.3055,92.378,1004.63913,24.029,14.005,2.7757,118.27
2021-04-23 23:00:00,0.0,3.7461,97.754,1004.88913,23.75,8.1448,3.6764,122.69
2021-04-24 00:00:00,0.0,8.0438,99.251,1004.85913,23.694,1.4442,3.5758,126.8
2021-04-24 01:00:00,0.0,10.027,99.508,1004.88913,23.482,3.7457,3.4954,153.08
